question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group,sub_question
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,とあってか,とあってさえ,にとってみれば,をもってすれば,をもってすれば,,,"N をもってすれば는 성공을 가능하게 하는 강력한 수단/능력을 강조합니다. ""私が持つノウハウをもってすれば、…図れる(내가 가진 노하우를 활용하면, ...를 도모할 수 있다)""는 정해진 문구입니다.",N をもってすれば highlights a powerful means/ability enabling success. “私が持つノウハウをもってすれば、…図れる” is a set piece.,N をもってすれば强调能实现成功的强大手段/能力。“私が持つノウハウをもってすれば、…図れる（利用我拥有的专业知识，就能实现……）”是固定用法。,「N をもってすれば」強調能實現成功的強大手段/能力。「私が持つノウハウをもってすれば、…図れる（利用我擁有的專業知識，就能實現……）」是固定用法。,「N をもってすれば」は、成功を可能にする強力な手段や能力を強調します。「私が持つノウハウをもってすれば、…図れる」は決まり文句です。,"N をもってすれば souligne un moyen ou une capacité puissante permettant le succès. « 私が持つノウハウをもってすれば、…図れる » (Avec le savoir-faire que je possède, il est possible de...) est une expression figée.","N をもってすれば menekankan sarana/kemampuan kuat yang memungkinkan kesuksesan. ""私が持つノウハウをもってすれば、…図れる"" (Dengan pengetahuan yang saya miliki, ... bisa dicapai) adalah frasa baku.","N をもってすれば enfatiza un medio o capacidad poderosa que hace posible el éxito. ""私が持つノウハウをもってすれば、…図れる"" (Con los conocimientos que poseo, es posible...) es una frase hecha.","N をもってすれば เน้นย้ำถึงวิธีการ/ความสามารถอันทรงพลังที่ทำให้ประสบความสำเร็จ ""私が持つノウハウをもってすれば、…図れる"" (หากใช้ความรู้ที่ฉันมี ก็จะสามารถบรรลุ...) เป็นวลีที่ใช้กันประจำ","N をもってすれば nhấn mạnh một phương tiện/khả năng mạnh mẽ giúp đạt được thành công. ""私が持つノウハウをもってすれば、…図れる"" (Với những bí quyết mà tôi có, có thể đạt được...) là một cụm từ cố định.",P5,自動車の新社長に就任した山下春好さんは、会見で、「私が持つノウハウ（　　　）、早期の黒字化が図れると確信している。」と述べた。
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,やってもいないうちから,やることはないにしろ,やりようがないにもかかわらず,やってしまってからでないと,やってもいないうちから,,,훈계하는 어조는 Vてもいないうちから(~해 보지도 않고)와 어울립니다 (섣불리 포기하는 상황).,The admonishing tone matches Vてもいないうちから → giving up prematurely.,劝诫的语气与Vてもいないうちから（还没……就……）相符（指过早放弃的情况）。,勸誡的語氣與Vてもいないうちから（還沒……就……）相符（指過早放棄的情況）。,諭すような口調は「Vてもいないうちから」と合致します（早まって諦める状況）。,"Le ton de la réprimande correspond à Vてもいないうちから (avant même d'avoir essayé), ce qui s'accorde avec une situation où l'on abandonne prématurément.",Nada menegur/menasihati cocok dengan Vてもいないうちから (belum juga dicoba/dilakukan) -> situasi menyerah terlalu dini.,El tono de advertencia encaja con Vてもいないうちから (antes incluso de intentarlo) -> situación de rendirse prematuramente.,น้ำเสียงของการตักเตือนเข้ากันได้กับ Vてもいないうちから (ทั้งที่ยังไม่ได้ลองทำ) -> สถานการณ์ที่ยอมแพ้เร็วเกินไป,Giọng điệu quở trách phù hợp với Vてもいないうちから (ngay cả khi chưa thử làm) -> tình huống bỏ cuộc quá sớm.,P5,できない理由ばかりを探して、（　　　）あきらめてしまう人に、成長はない。
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,なくちゃ,ないけど,ないくせに,なくたって,ないくせに,,,"〜てしかたがない는 ""~해서 견딜 수 없다 / ~하고 싶어 어쩔 줄 모르다""를 뜻합니다. ""読んでみたくてしかたがないくせに(읽어보고 싶어서 어쩔 줄 모르는 주제에)""는 B가 진심을 부정하고 있다고 지적하는 것입니다.",〜てしかたがない = “can’t help but ….” “読んでみたくてしかたがないくせに” accuses B of denying true feelings.,〜てしかたがない意为“忍不住……/……得不得了”。“読んでみたくてしかたがないくせに（明明很想读却装作不在意）”指责B否认了真实感受。,「〜てしかたがない」意為「忍不住……/……得不得了」。「読んでみたくてしかたがないくせに（明明很想讀卻裝作不在意）」指責B否認了真實感受。,「〜てしかたがない」は「〜したくてたまらない」という意味です。「読んでみたくてしかたがないくせに」は、Bが本心を否定していることを指摘しています。,〜てしかたがない signifie « ne pas pouvoir s'empêcher de... / avoir très envie de... ». « 読んでみたくてしかたがないくせに » (Alors que tu meurs d'envie de le lire) souligne que B nie ses véritables sentiments.,"〜てしかたがない berarti 'tidak bisa menahan diri untuk... / sangat ingin...'. ""読んでみたくてしかたがないくせに"" (Padahal kau sangat ingin membacanya) menunjukkan bahwa B menyangkal perasaan sebenarnya.","〜てしかたがない significa 'no poder evitar... / tener muchas ganas de...'. ""読んでみたくてしかたがないくせに"" (A pesar de que te mueres de ganas por leerlo) señala que B está negando sus verdaderos sentimientos.","〜てしかたがない แปลว่า 'ทนไม่ได้ที่จะ... / อยาก...จนทนไม่ไหว' ""読んでみたくてしかたがないくせに"" (ทั้งๆ ที่อยากอ่านจนทนไม่ไหวแท้ๆ) เป็นการชี้ให้เห็นว่า B กำลังปฏิเสธความรู้สึกที่แท้จริงของตัวเอง","〜てしかたがない có nghĩa là 'không thể không... / vô cùng muốn...'. ""読んでみたくてしかたがないくせに"" (Rõ ràng là muốn đọc muốn chết mà còn) chỉ ra rằng B đang phủ nhận cảm xúc thật của mình.",P5,A「ねえ、この漫画、面白いよ。」\nB「興味ない。」\nA「そんなこと言って。本当は読んでみたくてしかたが（　　　）。」
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,対戦している,対戦してくる,対戦してみる,対戦していく,対戦している,,,"여기서 V-ている는 경험적/결과적 의미(""이전에 ~한 적이 있다/해 두었다"")입니다.",V-ている here = experiential/resultative (“have done before”).,此处的V-ている表示经验/结果（“曾经做过/做好了”）。,此處的V-ている表示經驗/結果（「曾經做過/做好了」）。,ここでの「V-ている」は経験的/結果的な意味（「以前に〜したことがある/してある」）を表します。,"Ici, V-ている exprime un sens expérientiel ou résultatif (« avoir déjà fait / avoir été fait auparavant »).","Di sini, V-ている menyatakan makna pengalaman/hasil (""pernah melakukan sebelumnya/sudah dilakukan"").","Aquí, V-ている expresa un significado experiencial o de resultado (""haberlo hecho antes/ya está hecho"").","ในที่นี้ V-ている แสดงความหมายเชิงประสบการณ์/ผลลัพธ์ (""เคยทำมาก่อน/ได้ทำไว้แล้ว"")","Ở đây, V-ている thể hiện ý nghĩa kinh nghiệm/kết quả (""đã từng làm trước đây/đã làm xong"").",P5,次の試合の相手とは前回の大会で一度（　　　）。前回は負けたが、今回は絶対に勝ちたい。
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,見えます,あがります,くださいます,さし上げます,あがります,,,팸플릿 언어는 고객에 대한 직원의 행동을 나타낼 때 겸양어를 필요로 합니다. お迎えにあがります(모시러 가겠습니다)는 정해진 정중한 표현입니다.,Pamphlet language requires humble forms for staff actions toward customers. お迎えにあがります is a fixed polite expression.,小册子的语言要求在员工对客户的行为中使用谦让语。お迎えにあがります（会去迎接您）是固定的礼貌表达。,小冊子的語言要求在員工對客戶的行為中使用謙讓語。「お迎えにあがります」（會去迎接您）是固定的禮貌表達。,パンフレットの言葉遣いでは、顧客に対するスタッフの行動に謙譲語を用いる必要があります。「お迎えにあがります」は定型の丁寧な表現です。,Le langage d'une brochure nécessite l'utilisation de formes humbles pour les actions du personnel envers les clients. お迎えにあがります (Nous viendrons vous chercher) est une expression polie standard.,Bahasa pamflet membutuhkan penggunaan bahasa merendah (kenjougo) untuk tindakan staf terhadap pelanggan. お迎えにあがります (Kami akan datang menjemput Anda) adalah ungkapan sopan yang baku.,El lenguaje de los folletos requiere el uso de lenguaje humilde (kenjougo) para las acciones del personal hacia los clientes. お迎えにあがります (Iremos a recogerle) es una expresión de cortesía estándar.,ภาษาในแผ่นพับจำเป็นต้องใช้คำถ่อมตัว (Kenjougo) สำหรับการกระทำของพนักงานที่มีต่อลูกค้า お迎えにあがります (จะไปรับ) เป็นสำนวนสุภาพที่เป็นมาตรฐาน,Ngôn ngữ trong tờ rơi yêu cầu sử dụng khiêm nhường ngữ cho các hành động của nhân viên đối với khách hàng. お迎えにあがります (Chúng tôi sẽ đến đón) là một cách nói lịch sự tiêu chuẩn.,P5,（旅館のパンフレットで）電車でお越しのお客様は、最寄りの森川駅までスタッフがお迎えに（　　　）ので、前日までにご到着予定時間をおしらせください。
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,楽しまずにはいられなかった,楽しめないことはなかった,楽しむどころではなかった,楽しむつもりはなかった,楽しむどころではなかった,,,Nどころではない는 상황상 X를 할 겨를이 아님을 표현합니다.,Nどころではない expresses that circumstances prevent doing X.,Nどころではない表示情况不允许做某事。,「Nどころではない」表示情況不允許做某事。,「Nどころではない」は、状況的にXをするどころではない（余裕がない）ことを表現します。,Nどころではない exprime que les circonstances ne permettent absolument pas de faire X (ne pas avoir la tête à ça).,Nどころではない mengekspresikan bahwa keadaan sama sekali tidak memungkinkan untuk melakukan hal tersebut (X).,Nどころではない expresa que las circunstancias no permiten en absoluto hacer X.,Nどころではない แสดงให้เห็นว่าสถานการณ์ไม่อำนวยให้สามารถทำสิ่งนั้น (X) ได้เลย,Nどころではない diễn tả hoàn cảnh không hề cho phép làm việc X (không phải lúc để...).,P5,夕べは、せっかく北山まで夜景を見に行ったのに、ものすごい強風と寒さで、夜景を（　　　）。
次の文の（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,無理するもんだ,無理するもんか,無理ってもんだ,無理なもんか,無理ってもんだ,,,"Nってもんだ는 강조하는 판단(""그야말로 ~인 법이다"")입니다. 無理ってもんだ(무리인 법이다)는 흔히 쓰이는 관용구입니다.",Nってもんだ = emphatic judgment (“it’s simply …”). 無理ってもんだ is a common set phrase.,Nってもんだ = 强调判断（“那简直就是……”）。無理ってもんだ（那简直就是强人所难）是常用的固定短语。,「Nってもんだ」= 強調判斷（「那簡直就是……」）。無理ってもんだ（那簡直就是強人所難）是常用的固定短語。,「Nってもんだ」は強調を伴う判断（「まさに〜というものだ」）です。「無理ってもんだ」はよく使われる慣用句です。,Nってもんだ est un jugement emphatique (« C'est tout simplement... »). 無理ってもんだ (C'est tout simplement impossible) est une expression courante.,"Nってもんだ = penilaian yang menekankan (""Itu pastilah...""). 無理ってもんだ (Itu pastilah hal yang mustahil) adalah ungkapan umum yang sering dipakai.","Nってもんだ = juicio enfático (""Es simplemente...""). 無理ってもんだ (Es simplemente imposible) es una expresión común.","Nってもんだ = การตัดสินที่เน้นย้ำ (""มันคือ...อย่างแน่นอน"") 無理ってもんだ (มันเป็นไปไม่ได้อย่างแน่นอน) เป็นสำนวนที่ใช้กันบ่อย","Nってもんだ = phán đoán nhấn mạnh (""Chắc chắn là...""). 無理ってもんだ (Chắc chắn là không thể) là một thành ngữ thường được sử dụng.",P5,（会社で）\nA「知っています？部長が、売り上げを半年で５倍にするって言っているらしいですよ。」\nB「５倍？ありえないよ。どう考えてもさすがに（　　　）。」\nA「そうですよね。無理ですよね。」
次の文の ★ に入る最もよいものを、１・２・３・４から一つ選びなさい。,うえで,として,欠かせない,イベント,イベント,,,1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2  うえで → 欠かせない → ★イベント → として,1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),1 → 3 → 4 → 2 (うえで → 欠かせない → イベント → として),P6,この花火大会は、日本の夏を語る ______ ______ ★ ______ 有名だ。
次の文の ★ に入る最もよいものを、１・２・３・４から一つ選びなさい。,必要は,やらせる,まで,無理に,やらせる,,,3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1  まで → 無理に → やらせる → 必要は,3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),3 → 4 → 2 → 1 (まで → 無理に → やらせる → 必要は),P6,子供にいろいろなことを習わせたいという親の気持ちはよくわかるが、子供の遊ぶ時間を奪って ______ ______ ★ ______ ないと思う。
次の文の ★ に入る最もよいものを、１・２・３・４から一つ選びなさい。,何も,今日こそ,ように,起きません,起きません,,,2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3  今日こそ → 何も → ★起きません → ように,2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),2 → 1 → 4 → 3 (今日こそ → 何も → 起きません → ように),P6,A「おとといは大雨、昨日は車のパンク。旅行に来てからトラブル続きで嫌になるよね。」 B「本当だよ。最終日の ______ ______ ★ ______ 。」
次の文の ★ に入る最もよいものを、１・２・３・４から一つ選びなさい。,などして,緊急の課題,人材を確保することが,介護に携わる,人材を確保することが,,,1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2  などして → 介護に携わる → ★人材を確保することが → 緊急の課題,1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),1 → 4 → 3 → 2 (などして → 介護に携わる → 人材を確保することが → 緊急の課題),P6,2025年には介護を必要とする高齢者が著しく増加することから、多くの専門家が「介護施設員の給与を引き上げる ______ ______ ★ ______ 」と指摘する。
次の文の ★ に入る最もよいものを、１・２・３・４から一つ選びなさい。,建設を進めていた,川北市が,記念美術館が,業績を後世に伝えようと,建設を進めていた,,,4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3  業績を後世に伝えようと → 川北市が → ★建設を進めていた → 記念美術館が,4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建设を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),4 → 2 → 1 → 3 (業績を後世に伝えようと → 川北市が → 建設を進めていた → 記念美術館が),P6,川北市出身の画家平一明の ______ ______ ★ ______ 、先週20日に完成した。
文芸の毒 「事実は小説よりも奇なり」―――と言われるのは、たいていの場合、事実は平凡で小説が奇であるからこそ、いや、そうでないこともあるのだぞ、という警告を込めてのことであろう。実物よりもそれを写した写真や絵の方が美しく、実在の悪党よりもそれを主人公として描いた小説や映画の中に出てくるそいつの方が、ずっと、悪辣残虐な印象を与えるということがある。芸術の力、言葉の[1]。私は永井荷風（注1）の小品「春のおとずれ」（明治42年作）を読んだとき、かるい衝撃を受けた。生まれてこのかた、何十回もの春の訪れを実験（実際に体験）してきたにもかかわらず、荷風がたった七、八ページの文章の中で描写した春の息吹き、鼓動の一万分の一すらも私は実感したことがないということに気づいたのである。私は荷風の文章―――庭の土の色の変化や庭先に生動する楓や野菊の様子、流れを渡る日の光、風ともつかぬゆるやかな大気の動き、鶯や雀の声、それらの仔細を美しい言葉にのせて綴った文章を読んで、はじめて、訪れる春の本質というものを感じ、かつ知ったような気がした。大自然を凌駕する文芸の力がそこにあった。私の敬愛する知人の一人が[2]言った。―――「昔、文学をやろうと思ったこともあったが、永井荷風がいるんでやめたよ。荷風があれだけのことをやっているんだもの。おれが何か書いたってかなわないことだし、またその必要もないしね。」はじめ、冗談半分のつくりごとや、照れかくしのための大げさな言い回しかと思っていた。この言葉を聞いて二十年たち、その間、この人と文学談めいた話は二度と交わしたことはないが、このごろ、あれはホンネだったのだと[3]。文筆の才があり、今も若い人たちに慕われている人である。表立ったところには一切ものを書こうとはしない。著書なんかとんでもないという人である。私はこの人は荷風の毒にあたったのではないかと思う。あまりにもすぐれた文芸は、そのつよい毒であとに来る人の意気を阻喪（注2）してしまうことがあるのではないか。[4]、明治四十二年以來、有名作家の筆になるもので、春の訪れそのものを描いた作品はほとんど見当たらないようであるか？（注1）永井荷風：20世紀初めから半ばにかけて活躍した小説家（注2）意気を阻喪する：やる気を失わせる,力でもいい,力である,力にしよう,力にすぎない,力である,,,"저자는 일반적인 진리를 주장합니다. Nである(격식 있는 계사)는 에세이 스타일에 적합하며 ""芸術の力、言葉の—"" 구문과 균형을 이룹니다.",The author asserts a general truth. Nである (formal copula) fits essay style and balances the phrase “芸術の力、言葉の—”.,作者主张一个普遍真理。Nである（正式的判断谓语）适合论文风格，并与“芸術の力、言葉の—”词组平衡。,作者主張一個普遍真理。「Nである」（正式的判斷謂語）適合論文風格，並與「芸術の力、言葉の—」詞組平衡。,筆者は一般的な真理を主張しています。「Nである」（フォーマルな断定の助動詞）はエッセイの文体に適合し、「芸術の力、言葉の—」というフレーズとバランスが取れています。,"L'auteur affirme une vérité générale. Nである (copule formelle) convient au style de l'essai et équilibre l'expression « 芸術の力、言葉の— » (le pouvoir de l'art, les mots—).","Penulis menegaskan suatu kebenaran umum. Nである (kopula formal) cocok untuk gaya penulisan esai dan menyeimbangkan frasa ""芸術の力、言葉の—"" (kekuatan seni, kata-kata—).","El autor afirma una verdad general. Nである (cópula formal) encaja con el estilo de ensayo y equilibra la frase ""芸術の力、言葉の—"" (el poder del arte, de las palabras—).","ผู้เขียนยืนยันความจริงทั่วไป Nである (คำกริยานุเคราะห์แบบเป็นทางการ) เหมาะกับสไตล์ของความเรียงและสร้างความสมดุลให้กับวลี ""芸術の力、言葉の—"" (พลังของศิลปะ คำพูด—)","Tác giả khẳng định một chân lý chung. Nである (hệ từ trang trọng) phù hợp với phong cách tiểu luận và cân bằng với cụm từ ""芸術の力、言葉の—"" (sức mạnh của nghệ thuật, của ngôn từ—).",P7,1
文芸の毒 「事実は小説よりも奇なり」―――と言われるのは、たいていの場合、事実は平凡で小説が奇であるからこそ、いや、そうでないこともあるのだぞ、という警告を込めてのことであろう。実物よりもそれを写した写真や絵の方が美しく、実在の悪党よりもそれを主人公として描いた小説や映画の中に出てくるそいつの方が、ずっと、悪辣残虐な印象を与えるということがある。芸術の力、言葉の[1]。私は永井荷風（注1）の小品「春のおとずれ」（明治42年作）を読んだとき、かるい衝撃を受けた。生まれてこのかた、何十回もの春の訪れを実験（実際に体験）してきたにもかかわらず、荷風がたった七、八ページの文章の中で描写した春の息吹き、鼓動の一万分の一すらも私は実感したことがないということに気づいたのである。私は荷風の文章―――庭の土の色の変化や庭先に生動する楓や野菊の様子、流れを渡る日の光、風ともつかぬゆるやかな大気の動き、鶯や雀の声、それらの仔細を美しい言葉にのせて綴った文章を読んで、はじめて、訪れる春の本質というものを感じ、かつ知ったような気がした。大自然を凌駕する文芸の力がそこにあった。私の敬愛する知人の一人が[2]言った。―――「昔、文学をやろうと思ったこともあったが、永井荷風がいるんでやめたよ。荷風があれだけのことをやっているんだもの。おれが何か書いたってかなわないことだし、またその必要もないしね。」はじめ、冗談半分のつくりごとや、照れかくしのための大げさな言い回しかと思っていた。この言葉を聞いて二十年たち、その間、この人と文学談めいた話は二度と交わしたことはないが、このごろ、あれはホンネだったのだと[3]。文筆の才があり、今も若い人たちに慕われている人である。表立ったところには一切ものを書こうとはしない。著書なんかとんでもないという人である。私はこの人は荷風の毒にあたったのではないかと思う。あまりにもすぐれた文芸は、そのつよい毒であとに来る人の意気を阻喪（注2）してしまうことがあるのではないか。[4]、明治四十二年以來、有名作家の筆になるもので、春の訪れそのものを描いた作品はほとんど見当たらないようであるか？（注1）永井荷風：20世紀初めから半ばにかけて活躍した小説家（注2）意気を阻喪する：やる気を失わせる,あるとき,このとき,そのとき,あのとき,あるとき,,,서술자는 이전에 언급된 시간과 관련 없는 과거의 사건을 꺼냅니다. あるとき(어느 때/어느 날)는 이러한 에피소드를 도입하는 중립적인 방법입니다.,The narrator brings up a past occasion not tied to previously mentioned time. あるとき is the neutral way to introduce such an episode.,叙述者引入了一个与之前提到的时间无关的过去片段。あるとき（某时/有一天）是引入这类故事的中性方式。,敘述者引入了一個與之前提到的時間無關的過去片段。あるとき（某時/有一天）是引入這類故事的中性方式。,語り手は、前に言及された時間とは関係のない過去の出来事を持ち出しています。「あるとき」は、このようなエピソードを導入する中立的な方法です。,Le narrateur évoque un événement passé sans rapport avec le temps mentionné précédemment. あるとき (un jour / à un moment donné) est une manière neutre d'introduire un tel épisode.,Narator memunculkan peristiwa masa lalu yang tidak terikat dengan waktu yang disebutkan sebelumnya. あるとき (suatu ketika/suatu hari) adalah cara netral untuk memperkenalkan episode semacam itu.,El narrador saca a relucir un evento pasado no ligado al tiempo mencionado anteriormente. あるとき (una vez/un día) es una manera neutral de introducir tal episodio.,ผู้เล่ายกเหตุการณ์ในอดีตที่ไม่เกี่ยวข้องกับเวลาที่กล่าวถึงก่อนหน้านี้ あるとき (วันหนึ่ง/เมื่อเวลาหนึ่ง) เป็นวิธีที่เป็นกลางในการเกริ่นนำเรื่องราวเช่นนั้น,Người kể chuyện nêu ra một sự kiện trong quá khứ không gắn với thời gian được đề cập trước đó. あるとき (có một lần/vào một ngày nọ) là một cách trung lập để giới thiệu một câu chuyện như vậy.,P7,2
文芸の毒 「事実は小説よりも奇なり」―――と言われるのは、たいていの場合、事実は平凡で小説が奇であるからこそ、いや、そうでないこともあるのだぞ、という警告を込めてのことであろう。実物よりもそれを写した写真や絵の方が美しく、実在の悪党よりもそれを主人公として描いた小説や映画の中に出てくるそいつの方が、ずっと、悪辣残虐な印象を与えるということがある。芸術の力、言葉の[1]。私は永井荷風（注1）の小品「春のおとずれ」（明治42年作）を読んだとき、かるい衝撃を受けた。生まれてこのかた、何十回もの春の訪れを実験（実際に体験）してきたにもかかわらず、荷風がたった七、八ページの文章の中で描写した春の息吹き、鼓動の一万分の一すらも私は実感したことがないということに気づいたのである。私は荷風の文章―――庭の土の色の変化や庭先に生動する楓や野菊の様子、流れを渡る日の光、風ともつかぬゆるやかな大気の動き、鶯や雀の声、それらの仔細を美しい言葉にのせて綴った文章を読んで、はじめて、訪れる春の本質というものを感じ、かつ知ったような気がした。大自然を凌駕する文芸の力がそこにあった。私の敬愛する知人の一人が[2]言った。―――「昔、文学をやろうと思ったこともあったが、永井荷風がいるんでやめたよ。荷風があれだけのことをやっているんだもの。おれが何か書いたってかなわないことだし、またその必要もないしね。」はじめ、冗談半分のつくりごとや、照れかくしのための大げさな言い回しかと思っていた。この言葉を聞いて二十年たち、その間、この人と文学談めいた話は二度と交わしたことはないが、このごろ、あれはホンネだったのだと[3]。文筆の才があり、今も若い人たちに慕われている人である。表立ったところには一切ものを書こうとはしない。著書なんかとんでもないという人である。私はこの人は荷風の毒にあたったのではないかと思う。あまりにもすぐれた文芸は、そのつよい毒であとに来る人の意気を阻喪（注2）してしまうことがあるのではないか。[4]、明治四十二年以來、有名作家の筆になるもので、春の訪れそのものを描いた作品はほとんど見当たらないようであるか？（注1）永井荷風：20世紀初めから半ばにかけて活躍した小説家（注2）意気を阻喪する：やる気を失わせる,思うそうだ,思えてきた,思わせつつある,思っているだろう,思えてきた,,,"V-てくる는 시간이 지남에 따른 변화의 느낌을 더합니다. ""このごろ(요즘)"" 및 20년의 공백과 어울립니다.",V-てくる adds a sense of change over time → matches “このごろ (these days)” and the 20-year gap.,V-てくる增加了随时间变化的感受 → 与“このごろ（最近）”和20年的差距相匹配。,V-てくる增加了隨時間變化的感受 → 與「このごろ（最近）」和20年的差距相匹配。,「V-てくる」は時間の経過に伴う変化のニュアンスを加えます。これは「このごろ」および20年の空白と一致します。,V-てくる ajoute une nuance de changement au fil du temps. Cela correspond à このごろ (ces jours-ci) et au décalage de 20 ans.,"V-てくる menambahkan nuansa perubahan seiring berjalannya waktu -> cocok dengan ""このごろ"" (akhir-akhir ini) dan celah waktu 20 tahun.","V-てくる añade un matiz de cambio a lo largo del tiempo -> encaja con ""このごろ"" (últimamente) y el lapso de 20 años.","V-てくる เพิ่มนัยยะของการเปลี่ยนแปลงเมื่อเวลาผ่านไป -> เข้ากับคำว่า ""このごろ"" (ช่วงนี้) และช่องว่างของเวลา 20 ปี","V-てくる thêm sắc thái thay đổi theo thời gian -> phù hợp với ""このごろ"" (dạo này) và khoảng cách thời gian 20 năm.",P7,3
